<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,~~~<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>~~~,,~~~<a id=14 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>~~~,,<a id=16 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=17 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=18 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=20 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,,,
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.20,3.9,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,2.02 ± 1.71 / 13.94 ± 3.68,19.76 ± 2.15 / 21.16 ± 2.06,19.35 ± 2.06 / 20.92 ± 2.43,0.17 ± 1.54 / 37.99 ± 4.16,1.31 ± 1.68 / 38.10 ± 4.33,2.68 ± 0.44 / 0.00 ± 0.00,18.81 ± 1.22 / 20.39 ± 1.44,4.44 ± 1.96 / 26.08 ± 1.05,0.68 ± 1.07 / 25.46 ± 0.96,-1.12 ± 1.10 / 19.04 ± 0.79,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.22,12.35,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-0.02 ± 0.80 / 9.66 ± 0.34,19.65 ± 1.49 / 19.83 ± 1.52,17.45 ± 1.29 / 17.61 ± 1.32,0.23 ± 1.61 / 34.42 ± 1.54,0.89 ± 1.34 / 37.25 ± 3.10,5.15 ± 0.63 / 1.26 ± 0.38,18.86 ± 1.26 / 20.81 ± 1.59,0.90 ± 1.17 / 24.21 ± 0.54,-0.73 ± 1.31 / 25.68 ± 0.89,1.05 ± 1.41 / 20.51 ± 1.02,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.24,N/A,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,1.99 ± 2.02 / 19.53 ± 1.99,27.13 ± 1.93 / 24.04 ± 2.13,24.06 ± 1.89 / 22.47 ± 2.12,-0.11 ± 0.22 / 33.36 ± 0.28,0.00 ± 0.00 / 33.30 ± 0.27,10.88 ± 2.10 / 5.42 ± 1.42,14.59 ± 1.86 / 15.69 ± 2.10,0.04 ± 0.84 / 24.22 ± 0.43,-0.63 ± 1.10 / 25.88 ± 0.73,0.94 ± 1.72 / 20.02 ± 0.70,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.31,N/A,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,4.35 ± 0.92 / 20.82 ± 3.05,19.48 ± 2.41 / 21.28 ± 2.29,17.60 ± 1.87 / 19.85 ± 1.36,-0.48 ± 1.14 / 38.49 ± 3.59,0.51 ± 2.25 / 38.27 ± 3.76,2.78 ± 0.75 / 0.25 ± 0.20,12.87 ± 0.74 / 14.35 ± 0.70,1.91 ± 1.15 / 24.31 ± 0.50,0.21 ± 0.52 / 26.01 ± 0.71,0.24 ± 1.53 / 20.01 ± 0.73,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.48,?,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,0.53 ± 1.36 / 15.13 ± 3.91,2.36 ± 0.97 / 2.67 ± 0.89,1.10 ± 0.70 / 1.31 ± 0.72,-0.09 ± 1.24 / 40.93 ± 3.68,-0.38 ± 2.14 / 38.54 ± 3.27,1.77 ± 0.23 / 0.00 ± 0.00,14.32 ± 0.50 / 16.80 ± 0.58,2.31 ± 2.11 / 28.09 ± 2.37,-1.01 ± 0.80 / 24.48 ± 0.91,-0.17 ± 1.74 / 20.42 ± 1.11,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.48,7.94,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,-1.73 ± 1.16 / 22.10 ± 0.57,8.85 ± 0.97 / 7.68 ± 0.86,9.18 ± 2.40 / 8.05 ± 2.03,0.58 ± 0.58 / 33.26 ± 0.73,0.00 ± 0.00 / 32.76 ± 0.48,1.25 ± 0.31 / 0.00 ± 0.00,12.00 ± 0.52 / 13.75 ± 0.59,5.09 ± 1.61 / 26.52 ± 2.11,0.00 ± 0.00 / 24.73 ± 1.52,0.00 ± 0.00 / 20.31 ± 1.96,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.70,N/A,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,3.12 ± 2.28 / 19.86 ± 5.48,0.17 ± 0.27 / 0.15 ± 0.24,0.01 ± 0.01 / 0.01 ± 0.01,1.10 ± 0.89 / 36.95 ± 4.06,-1.05 ± 1.33 / 36.34 ± 3.37,2.30 ± 0.25 / 0.00 ± 0.00,6.28 ± 0.30 / 6.65 ± 0.34,1.10 ± 0.86 / 25.80 ± 1.23,-2.31 ± 1.04 / 24.34 ± 0.83,1.01 ± 1.37 / 20.63 ± 0.94,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,-,1.23,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,50.93 ± 1.55 / 65.31 ± 1.32,61.79 ± 1.35 / 44.73 ± 3.73,58.40 ± 1.77 / 46.12 ± 2.71,26.57 ± 0.79 / 61.80 ± 0.97,18.73 ± 1.02 / 58.06 ± 0.90,22.84 ± 2.50 / 1.93 ± 1.26,-,25.02 ± 1.28 / 44.92 ± 0.86,1.18 ± 1.32 / 26.08 ± 0.85,61.26 ± 1.19 / 68.81 ± 0.94,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,-,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,-,N/A,140642306.0,256000.0,8192.0,✓,✗,(✓),✓,33.29 ± 1.88 / 51.99 ± 2.07,80.95 ± 1.44 / 81.26 ± 1.62,75.78 ± 1.82 / 77.26 ± 1.84,44.40 ± 7.60 / 71.28 ± 4.36,36.76 ± 5.39 / 67.66 ± 2.72,46.79 ± 2.55 / 29.35 ± 2.54,-,-,-,-,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,-,-,-,-
<a href='https://hf.co/marksverdhei/modern-norbert3-xs'>marksverdhei/modern-norbert3-xs</a>,🔍,-,N/A,15000272.0,50000.0,512.0,✓,✗,(✓),✗,12.78 ± 1.64 / 37.33 ± 1.45,9.57 ± 3.36 / 9.67 ± 3.41,11.52 ± 1.79 / 11.62 ± 1.93,0.53 ± 1.85 / 49.81 ± 1.06,1.78 ± 1.44 / 50.54 ± 0.78,0.02 ± 0.01 / 0.00 ± 0.00,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/marksverdhei/modern-norbert3-small'>marksverdhei/modern-norbert3-small</a>,🔍,-,N/A,40641104.0,50000.0,512.0,✓,✗,(✓),✗,2.19 ± 3.74 / 25.36 ± 2.01,0.00 ± 0.00 / 0.00 ± 0.00,0.01 ± 0.01 / 0.01 ± 0.01,1.80 ± 2.12 / 46.25 ± 4.17,0.45 ± 2.86 / 46.56 ± 3.30,0.92 ± 0.54 / 0.01 ± 0.02,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/marksverdhei/modern-norbert3-large'>marksverdhei/modern-norbert3-large</a>,🔍,-,N/A,354290512.0,50000.0,512.0,✓,✗,(✓),✗,17.40 ± 7.39 / 34.91 ± 5.37,46.91 ± 1.78 / 49.42 ± 1.88,47.88 ± 1.93 / 50.81 ± 1.95,0.38 ± 1.34 / 39.32 ± 4.27,0.23 ± 1.86 / 42.66 ± 3.49,0.00 ± 0.00 / 0.00 ± 0.00,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/marksverdhei/modern-norbert3-base'>marksverdhei/modern-norbert3-base</a>,🔍,-,N/A,123994448.0,50000.0,512.0,✓,✗,(✓),✗,10.85 ± 1.51 / 31.90 ± 1.94,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 0.00 ± 0.00,0.21 ± 1.76 / 47.81 ± 2.92,0.56 ± 1.77 / 45.89 ± 2.82,0.01 ± 0.01 / 0.00 ± 0.00,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/ltg/norbert'>ltg/norbert</a>,🔍,-,N/A,111952540.0,32922.0,512.0,✓,✗,(✓),✗,-0.39 ± 3.57 / 23.12 ± 4.93,1.26 ± 0.24 / 1.19 ± 0.23,1.15 ± 0.31 / 1.13 ± 0.24,-1.34 ± 1.49 / 40.36 ± 4.13,0.74 ± 2.27 / 42.02 ± 4.20,3.90 ± 0.23 / 0.02 ± 0.03,-,-,-,-,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,-,-,-,-
<a href='https://hf.co/ltg/norbert3-xs'>ltg/norbert3-xs</a>,🔍,-,N/A,14972162.0,50000.0,512.0,✓,✗,(✓),✗,42.29 ± 2.21 / 55.29 ± 3.13,72.35 ± 1.43 / 74.04 ± 1.32,70.37 ± 1.65 / 73.27 ± 1.19,48.87 ± 10.00 / 72.73 ± 8.12,41.44 ± 7.47 / 70.20 ± 3.86,32.88 ± 3.52 / 21.61 ± 2.26,-,-,-,-,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,15.9.0.dev0,-,-,-,-
<a href='https://hf.co/ltg/norbert3-small'>ltg/norbert3-small</a>,🔍,-,N/A,40634882.0,50000.0,512.0,✓,✗,(✓),✗,45.16 ± 2.70 / 54.21 ± 4.97,79.16 ± 0.68 / 80.98 ± 0.65,74.77 ± 1.05 / 77.17 ± 1.08,58.13 ± 4.03 / 78.51 ± 1.99,40.33 ± 6.34 / 69.30 ± 3.02,55.82 ± 1.54 / 41.84 ± 1.65,-,-,-,-,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,-,-,-,-
<a href='https://hf.co/ltg/norbert3-large'>ltg/norbert3-large</a>,🔍,-,N/A,354406402.0,50000.0,512.0,✓,✗,(✓),✗,59.99 ± 1.92 / 71.98 ± 1.98,87.85 ± 0.98 / 88.74 ± 0.88,83.74 ± 1.61 / 85.23 ± 1.07,71.75 ± 7.79 / 84.91 ± 4.26,72.24 ± 2.61 / 85.58 ± 1.48,79.10 ± 1.02 / 63.93 ± 1.52,-,-,-,-,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,-,-,-,-
<a href='https://hf.co/ltg/norbert3-base'>ltg/norbert3-base</a>,🔍,-,N/A,124032002.0,50000.0,512.0,✓,✗,(✓),✗,53.77 ± 3.77 / 65.75 ± 4.59,84.75 ± 0.99 / 85.75 ± 0.85,78.91 ± 0.98 / 80.70 ± 0.85,61.83 ± 9.25 / 79.02 ± 5.00,44.74 ± 10.49 / 70.18 ± 6.70,69.67 ± 1.06 / 54.09 ± 1.17,-,-,-,-,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,-,-,-,-
<a href='https://hf.co/ltg/norbert2'>ltg/norbert2</a>,🔍,-,N/A,125165498.0,50104.0,512.0,✓,✗,(✓),✗,58.15 ± 1.06 / 70.72 ± 0.98,86.05 ± 0.77 / 86.34 ± 0.46,83.68 ± 1.12 / 84.28 ± 0.92,66.88 ± 1.14 / 81.98 ± 0.80,60.68 ± 1.52 / 78.78 ± 1.15,42.24 ± 1.75 / 28.18 ± 1.33,-,-,-,-,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,15.8.2,-,-,-,-
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,-,?,?,65024.0,?,✓,✗,(✓),✗,27.86 ± 1.23 / 38.20 ± 0.81,55.11 ± 1.77 / 39.40 ± 4.32,53.77 ± 2.52 / 42.21 ± 4.88,24.03 ± 2.06 / 57.26 ± 3.67,13.55 ± 2.57 / 50.33 ± 4.85,30.27 ± 1.91 / 0.03 ± 0.04,-,22.26 ± 1.25 / 42.84 ± 0.78,-,32.28 ± 0.67 / 44.17 ± 0.44,15.9.1.dev0,15.9.2,15.9.2,15.9.1.dev0,15.9.2,15.9.2,-,15.9.2,-,15.9.2
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-,N/A,2023868416.0,64000.0,4096.0,✓,✗,(✓),✗,0.10 ± 0.83 / 18.12 ± 0.91,37.77 ± 3.40 / 32.34 ± 2.76,32.75 ± 3.27 / 29.64 ± 2.82,0.00 ± 0.00 / 33.36 ± 0.21,0.00 ± 0.00 / 33.69 ± 0.24,60.44 ± 3.67 / 38.66 ± 3.64,-,13.01 ± 1.08 / 30.48 ± 1.29,0.72 ± 0.73 / 26.09 ± 0.65,11.82 ± 1.36 / 25.80 ± 1.10,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,-,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,-,N/A,307531778.0,256000.0,8192.0,✓,✗,(✓),✓,36.67 ± 4.61 / 53.06 ± 4.42,82.56 ± 1.53 / 83.17 ± 1.38,80.55 ± 1.12 / 81.81 ± 1.00,54.84 ± 4.84 / 77.01 ± 2.65,49.67 ± 2.10 / 74.59 ± 1.11,59.65 ± 1.86 / 40.49 ± 2.33,-,-,-,-,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,-,-,-,-
<a href='https://hf.co/infly/OpenCoder-8B-Instruct'>infly/OpenCoder-8B-Instruct</a>,📝,-,?,7771262976.0,96640.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,5.89 ± 0.78 / 30.58 ± 0.65,-0.31 ± 0.82 / 24.79 ± 0.36,14.03 ± 2.05 / 30.12 ± 1.86,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/infly/OpenCoder-8B-Base'>infly/OpenCoder-8B-Base</a>,📝,-,?,7771263040.0,96640.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,3.88 ± 1.81 / 27.98 ± 1.11,2.63 ± 1.81 / 26.06 ± 1.15,3.46 ± 1.94 / 21.67 ± 1.44,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/infly/OpenCoder-1.5B-Instruct'>infly/OpenCoder-1.5B-Instruct</a>,📝,-,?,1905650880.0,96640.0,4096.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,0.82 ± 1.29 / 25.08 ± 1.08,-0.22 ± 0.98 / 25.39 ± 0.57,0.35 ± 1.60 / 19.26 ± 0.65,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/infly/OpenCoder-1.5B-Base'>infly/OpenCoder-1.5B-Base</a>,📝,-,?,1905650960.0,96640.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,2.07 ± 2.28 / 23.94 ± 0.77,0.75 ± 0.69 / 25.29 ± 0.87,-0.15 ± 1.24 / 19.69 ± 1.05,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,-,?,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,3.42 ± 0.71 / 27.35 ± 0.49,0.69 ± 1.00 / 26.02 ± 0.80,14.44 ± 1.36 / 28.48 ± 1.12,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,-,N/A,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,28.79 ± 0.85 / 35.24 ± 0.63,68.77 ± 1.65 / 62.90 ± 2.59,63.89 ± 1.01 / 57.37 ± 2.31,7.26 ± 2.16 / 41.69 ± 4.70,2.71 ± 1.94 / 37.37 ± 2.49,-,-,7.67 ± 1.29 / 27.31 ± 0.67,-1.76 ± 1.02 / 23.87 ± 0.73,11.24 ± 1.11 / 27.65 ± 0.88,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-7b-instruct'>ibm-granite/granite-7b-instruct</a>,📝,-,?,6738481152.0,32008.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,0.16 ± 0.41 / 16.91 ± 0.40,0.38 ± 0.74 / 24.02 ± 0.47,0.00 ± 0.00 / 19.96 ± 0.95,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/ibm-granite/granite-7b-base'>ibm-granite/granite-7b-base</a>,🧠,-,N/A,6738415616.0,32000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,9.06 ± 1.75 / 30.53 ± 1.30,0.31 ± 1.20 / 25.24 ± 1.12,2.87 ± 0.81 / 21.93 ± 0.75,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#minimal (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,56.62 ± 3.15 / 68.97 ± 2.30,74.80 ± 2.09 / 57.68 ± 2.55,70.76 ± 3.06 / 51.32 ± 2.89,78.42 ± 3.04 / 89.00 ± 1.56,57.70 ± 3.05 / 78.77 ± 1.52,69.14 ± 0.81 / 40.01 ± 1.42,-,77.07 ± 2.61 / 83.20 ± 1.86,54.80 ± 2.65 / 65.94 ± 2.06,84.87 ± 3.26 / 87.66 ± 2.68,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,-,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/google/gemma-3n-E4B'>google/gemma-3n-E4B</a>,🧠,-,N/A,7849978192.0,262400.0,?,✓,✗,(✓),✓,53.57 ± 2.35 / 68.34 ± 2.24,51.96 ± 1.42 / 47.13 ± 1.80,56.20 ± 1.79 / 52.51 ± 2.43,33.25 ± 5.91 / 63.11 ± 6.38,20.38 ± 4.47 / 52.47 ± 6.43,74.34 ± 4.27 / 51.94 ± 5.89,-,36.74 ± 0.98 / 53.12 ± 0.75,19.70 ± 1.35 / 39.75 ± 1.04,67.41 ± 0.94 / 73.75 ± 0.78,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,-,?,8537680896.0,256000.0,8192.0,✗,✗,(✓),✓,12.78 ± 4.44 / 29.97 ± 5.78,48.31 ± 3.06 / 44.83 ± 2.23,42.95 ± 2.10 / 39.68 ± 1.94,5.15 ± 2.52 / 41.21 ± 4.34,5.71 ± 2.74 / 42.53 ± 2.81,24.63 ± 0.85 / 1.35 ± 0.43,-,4.93 ± 1.46 / 26.94 ± 0.91,0.46 ± 1.43 / 25.31 ± 0.82,2.35 ± 1.63 / 20.41 ± 0.87,15.5.0,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.10.1.dev0,15.6.1
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,-,N/A,8537680896.0,256000.0,8192.0,✓,✗,(✓),✓,50.76 ± 2.58 / 67.68 ± 2.11,43.53 ± 2.12 / 38.24 ± 3.00,44.35 ± 2.71 / 36.50 ± 2.51,22.86 ± 2.98 / 47.28 ± 3.83,17.00 ± 3.30 / 48.71 ± 3.53,72.02 ± 4.23 / 49.10 ± 5.80,-,34.61 ± 1.67 / 48.82 ± 1.37,10.43 ± 1.31 / 31.74 ± 1.09,59.81 ± 1.89 / 67.39 ± 1.61,15.5.0,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1.dev0,15.10.1.dev0,15.6.1.dev0
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,-,N/A,27227128320.0,256000.0,8192.0,✓,✗,(✓),✓,65.57 ± 1.80 / 77.04 ± 1.47,43.34 ± 1.48 / 43.90 ± 1.61,38.31 ± 1.80 / 39.10 ± 2.04,58.12 ± 2.75 / 78.33 ± 1.88,42.66 ± 6.25 / 68.09 ± 6.35,75.27 ± 5.25 / 52.24 ± 7.47,-,47.89 ± 1.03 / 61.69 ± 0.72,20.93 ± 1.26 / 40.58 ± 0.97,72.84 ± 1.12 / 78.24 ± 0.88,15.5.0,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.10.1.dev0,15.6.1
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,-,?,2614341888.0,256000.0,8192.0,✓,✗,(✓),✓,47.87 ± 1.12 / 65.22 ± 0.97,42.32 ± 1.64 / 36.49 ± 1.59,43.67 ± 0.89 / 38.19 ± 2.10,18.42 ± 1.70 / 56.82 ± 1.78,15.19 ± 1.33 / 54.66 ± 1.08,64.10 ± 1.77 / 37.91 ± 1.88,-,21.00 ± 0.69 / 40.53 ± 0.48,-1.46 ± 0.98 / 24.15 ± 0.77,48.78 ± 1.56 / 58.81 ± 1.20,15.5.0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,-,15.4.1.dev0,15.10.1.dev0,15.4.1
<a href='https://hf.co/google/gemma-2-2b'>google/gemma-2-2b</a>,🧠,-,N/A,2614341888.0,256000.0,8192.0,✓,✗,(✓),✓,30.69 ± 2.38 / 46.62 ± 3.15,22.34 ± 3.05 / 21.43 ± 2.46,24.34 ± 3.41 / 24.35 ± 2.91,5.01 ± 1.07 / 39.37 ± 2.96,5.36 ± 1.86 / 44.84 ± 3.99,61.26 ± 4.56 / 40.04 ± 4.86,-,16.14 ± 0.57 / 35.67 ± 1.03,-2.62 ± 1.09 / 23.96 ± 0.63,31.89 ± 1.72 / 42.22 ± 1.45,15.5.0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,-,15.4.1.dev0,15.10.1.dev0,15.4.1.dev0
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,-,?,9241705984.0,256000.0,8192.0,✓,✗,(✓),✓,61.70 ± 0.93 / 73.75 ± 0.82,51.75 ± 1.05 / 36.36 ± 1.52,50.67 ± 1.38 / 38.37 ± 1.64,61.89 ± 1.64 / 80.57 ± 0.93,49.04 ± 2.03 / 73.51 ± 1.36,68.87 ± 1.29 / 38.22 ± 1.33,-,42.04 ± 1.01 / 57.05 ± 0.72,15.68 ± 1.10 / 36.78 ± 0.83,77.09 ± 0.78 / 81.62 ± 0.63,15.5.0,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.10.1.dev0,15.6.1
<a href='https://hf.co/google/gemma-2-9b'>google/gemma-2-9b</a>,🧠,-,N/A,9241705984.0,256000.0,8192.0,✓,✗,(✓),✓,62.90 ± 1.34 / 75.82 ± 0.92,52.75 ± 2.80 / 33.57 ± 2.70,50.16 ± 2.71 / 34.71 ± 2.47,52.66 ± 3.05 / 74.34 ± 2.90,41.71 ± 4.14 / 69.01 ± 2.75,70.93 ± 4.04 / 45.32 ± 5.53,-,44.08 ± 0.98 / 58.16 ± 0.79,20.34 ± 0.82 / 40.18 ± 0.62,72.71 ± 1.46 / 78.10 ± 1.18,15.5.0,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.10.1.dev0,15.6.1
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,-,N/A,2506172416.0,256000.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,2.84 ± 0.94 / 27.46 ± 1.09,-,4.31 ± 1.77 / 22.88 ± 1.21,-,-,-,-,-,-,-,15.2.0.dev0,-,15.2.0.dev0
