<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=18 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,
<a href='https://hf.co/google/gemma-4-E2B'>google/gemma-4-E2B (val)</a>,🧠,3.78,N/A,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,12.38 ± 1.31 / 38.07 ± 1.09,7.73 ± 0.75 / 7.13 ± 0.50,0.71 ± 2.25 / 43.89 ± 2.62,57.98 ± 0.95 / 41.13 ± 1.41,19.07 ± 0.60 / 20.23 ± 0.66,5.40 ± 4.17 / 26.56 ± 3.36,24.03 ± 3.62 / 49.78 ± 2.26,-0.13 ± 2.00 / 24.84 ± 1.45,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,3.83,13.16,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,6.31 ± 5.17 / 20.04 ± 4.66,4.58 ± 3.11 / 4.04 ± 2.57,-0.25 ± 2.00 / 34.93 ± 1.96,7.59 ± 0.61 / 0.00 ± 0.00,32.11 ± 1.51 / 36.87 ± 1.94,-0.25 ± 1.99 / 23.89 ± 2.04,3.44 ± 3.15 / 35.81 ± 2.31,1.12 ± 1.43 / 25.95 ± 0.94,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/NbAiLab/borealis-270m-instruct-preview'>NbAiLab/borealis-270m-instruct-preview (val)</a>,📝,3.83,10.39,268098176.0,262144.0,32768.0,✓,✗,(✓),✗,2.13 ± 2.21 / 15.02 ± 0.76,3.68 ± 3.20 / 3.17 ± 2.69,0.00 ± 0.00 / 33.74 ± 0.90,14.00 ± 1.34 / 5.06 ± 0.73,30.28 ± 0.48 / 34.44 ± 0.61,-3.00 ± 5.03 / 24.84 ± 5.13,22.01 ± 9.57 / 43.44 ± 4.64,2.21 ± 3.78 / 25.86 ± 3.16,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,3.85,N/A,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,16.21 ± 3.14 / 36.61 ± 3.04,14.52 ± 0.99 / 13.47 ± 1.19,-1.88 ± 1.63 / 38.78 ± 3.77,12.05 ± 1.95 / 4.97 ± 1.08,22.92 ± 1.69 / 25.62 ± 2.23,-1.69 ± 1.49 / 24.64 ± 1.99,6.96 ± 1.93 / 38.36 ± 1.89,0.89 ± 0.95 / 26.05 ± 0.57,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.85,2.76,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,17.21 ± 2.59 / 42.20 ± 2.83,11.25 ± 2.35 / 9.67 ± 2.15,-0.32 ± 1.58 / 37.90 ± 3.17,4.48 ± 0.34 / 0.33 ± 0.16,26.94 ± 0.65 / 30.54 ± 0.77,1.62 ± 2.01 / 25.85 ± 1.14,5.19 ± 2.34 / 32.34 ± 1.48,0.04 ± 0.73 / 24.91 ± 0.45,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,3.93,2.4,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,8.14 ± 2.89 / 29.04 ± 4.13,10.53 ± 0.82 / 10.64 ± 0.75,0.43 ± 1.64 / 38.33 ± 4.19,2.50 ± 0.28 / 0.00 ± 0.00,25.07 ± 3.33 / 27.75 ± 4.03,1.29 ± 2.07 / 25.95 ± 1.47,7.21 ± 3.07 / 37.07 ± 2.11,0.92 ± 1.19 / 25.19 ± 0.73,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,3.96,N/A,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,4.99 ± 2.47 / 19.14 ± 4.13,12.91 ± 0.98 / 11.69 ± 0.84,0.11 ± 1.42 / 36.14 ± 3.61,17.69 ± 0.90 / 11.71 ± 0.67,23.79 ± 1.70 / 25.88 ± 2.04,-0.84 ± 1.54 / 22.40 ± 1.30,0.95 ± 2.80 / 35.41 ± 1.44,0.36 ± 0.95 / 25.58 ± 0.64,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.01,3.24,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,0.27 ± 1.01 / 18.19 ± 0.49,10.03 ± 1.13 / 10.05 ± 0.80,0.39 ± 1.23 / 39.77 ± 3.48,7.34 ± 0.50 / 2.80 ± 0.47,26.30 ± 0.85 / 29.48 ± 1.09,-0.19 ± 0.30 / 22.35 ± 1.18,0.11 ± 0.21 / 36.67 ± 1.50,-0.36 ± 0.89 / 24.89 ± 0.65,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.02,N/A,353424384.0,65536.0,2048.0,✓,✗,(✓),✓,10.52 ± 2.85 / 26.34 ± 3.55,13.30 ± 1.90 / 13.12 ± 1.35,-1.22 ± 2.21 / 41.81 ± 3.15,11.67 ± 0.93 / 5.04 ± 0.76,21.23 ± 1.72 / 23.13 ± 2.26,0.41 ± 2.41 / 26.76 ± 1.46,4.20 ± 2.62 / 36.59 ± 1.49,-0.23 ± 0.77 / 24.77 ± 0.56,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.04,N/A,134515008.0,49152.0,8192.0,✓,✗,(✓),✓,3.55 ± 2.55 / 21.21 ± 3.45,12.90 ± 1.39 / 12.93 ± 1.15,-0.15 ± 1.89 / 37.34 ± 3.72,2.98 ± 0.74 / 1.38 ± 0.66,24.41 ± 1.75 / 26.52 ± 2.15,0.73 ± 1.73 / 26.37 ± 0.93,3.99 ± 2.51 / 37.35 ± 1.50,-0.60 ± 1.07 / 24.17 ± 0.65,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.04,16.63,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,0.77 ± 1.14 / 16.74 ± 3.18,11.95 ± 2.30 / 10.77 ± 1.79,0.00 ± 0.00 / 33.30 ± 0.27,7.06 ± 0.64 / 0.00 ± 0.00,23.07 ± 2.01 / 25.03 ± 2.36,0.21 ± 1.28 / 26.15 ± 0.91,3.73 ± 4.35 / 36.76 ± 2.64,0.52 ± 0.78 / 25.20 ± 0.48,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.24,N/A,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,9.75 ± 3.11 / 26.71 ± 2.90,8.90 ± 1.37 / 9.08 ± 1.09,0.00 ± 0.00 / 33.30 ± 0.27,3.95 ± 0.46 / 1.92 ± 0.48,15.58 ± 1.78 / 17.24 ± 1.79,-0.01 ± 0.01 / 22.38 ± 1.18,0.80 ± 1.57 / 36.74 ± 1.52,0.18 ± 0.35 / 25.55 ± 0.64,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.14.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.34,10.16,320956992.0,65536.0,4096.0,✓,✗,(✓),✓,1.74 ± 1.71 / 25.33 ± 2.59,3.94 ± 1.25 / 3.70 ± 1.20,0.51 ± 1.28 / 40.59 ± 3.82,2.55 ± 0.18 / 0.00 ± 0.00,15.53 ± 0.41 / 18.55 ± 0.46,0.37 ± 1.59 / 26.50 ± 1.23,3.90 ± 6.11 / 34.61 ± 3.74,-0.37 ± 0.80 / 25.23 ± 0.30,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.55,N/A,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,6.80 ± 3.93 / 24.23 ± 4.20,0.00 ± 0.00 / 0.00 ± 0.00,-0.62 ± 0.98 / 33.44 ± 0.36,0.67 ± 0.12 / 0.00 ± 0.00,7.31 ± 0.51 / 7.72 ± 0.54,0.75 ± 1.06 / 24.02 ± 1.28,0.53 ± 2.04 / 31.71 ± 1.77,-0.39 ± 1.22 / 25.10 ± 0.72,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.14.0.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.56,0.03,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,-2.03 ± 1.15 / 17.12 ± 0.73,8.40 ± 1.02 / 6.31 ± 0.65,0.09 ± 1.66 / 34.14 ± 0.67,1.07 ± 0.13 / 0.00 ± 0.00,6.42 ± 0.49 / 7.37 ± 0.58,0.00 ± 0.00 / 20.16 ± 3.39,5.45 ± 3.65 / 37.67 ± 2.40,1.52 ± 1.02 / 24.96 ± 0.61,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,-,0.07,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,41.26 ± 2.49 / 60.84 ± 2.06,48.45 ± 1.91 / 32.44 ± 1.97,22.72 ± 1.21 / 55.05 ± 1.75,31.13 ± 1.78 / 5.40 ± 1.70,-,45.10 ± 1.65 / 58.77 ± 1.24,55.79 ± 1.50 / 69.62 ± 1.07,34.30 ± 3.00 / 49.89 ± 2.39,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,-,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,-,N/A,2506172416.0,256000.0,8192.0,✓,✗,(✓),✓,38.91 ± 0.91 / 45.11 ± 0.86,15.11 ± 4.12 / 12.80 ± 3.04,1.68 ± 0.96 / 37.56 ± 3.03,-,-,5.47 ± 1.92 / 28.02 ± 1.24,22.89 ± 2.13 / 45.90 ± 1.00,3.91 ± 1.28 / 27.53 ± 0.92,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,-,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,-,91.88,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,52.32 ± 0.93 / 65.90 ± 0.63,50.45 ± 1.28 / 31.26 ± 0.92,47.91 ± 1.14 / 71.07 ± 0.61,75.64 ± 0.85 / 54.85 ± 0.72,-,81.18 ± 0.83 / 85.83 ± 0.63,87.61 ± 0.97 / 91.66 ± 0.67,59.37 ± 0.88 / 68.63 ± 0.67,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,16.10.1.dev0,-,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,-,5.16,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,46.62 ± 1.56 / 63.09 ± 1.58,37.46 ± 1.87 / 26.35 ± 1.24,26.83 ± 1.21 / 63.02 ± 0.47,74.17 ± 0.94 / 56.17 ± 1.37,-,17.45 ± 1.93 / 37.98 ± 1.48,32.92 ± 1.14 / 53.18 ± 1.16,23.87 ± 1.66 / 41.05 ± 1.40,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,16.3.0.dev0,-,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,-,N/A,140642306.0,256000.0,8192.0,✓,✗,(✓),✓,31.52 ± 3.26 / 52.81 ± 2.76,50.83 ± 2.51 / 48.87 ± 1.91,45.92 ± 6.32 / 72.53 ± 3.23,24.57 ± 2.20 / 17.97 ± 2.08,-,-,-,-,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,-,N/A,307531778.0,256000.0,8192.0,✓,✗,(✓),✓,40.82 ± 2.25 / 59.48 ± 1.82,54.79 ± 2.92 / 52.82 ± 2.61,50.04 ± 6.75 / 74.66 ± 3.61,31.87 ± 1.42 / 24.60 ± 1.70,-,-,-,-,16.0.1.dev0,16.0.1.dev0,16.0.1.dev0,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/intfloat/multilingual-e5-large'>intfloat/multilingual-e5-large</a>,🔍,-,N/A,559890946.0,250002.0,512.0,✓,✗,(✓),✗,-,-,-,33.88 ± 1.69 / 26.30 ± 1.79,-,-,-,-,-,-,-,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,-,N/A,278044162.0,250002.0,512.0,✓,✗,(✓),✗,-,-,-,21.92 ± 1.70 / 16.08 ± 1.38,-,-,-,-,-,-,-,16.3.0.dev0,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,-,?,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,7.79 ± 2.90 / 38.91 ± 1.70,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,-,N/A,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,5.25 ± 2.34 / 38.10 ± 0.72,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/ibm-granite/granite-7b-instruct'>ibm-granite/granite-7b-instruct</a>,📝,-,?,6738481152.0,32008.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-1.76 ± 2.71 / 0.61 ± 0.58,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/ibm-granite/granite-7b-base'>ibm-granite/granite-7b-base</a>,🧠,-,N/A,6738415616.0,32000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,11.68 ± 2.72 / 40.61 ± 2.00,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/ibm-granite/granite-8b-code-base'>ibm-granite/granite-8b-code-base</a>,🧠,-,N/A,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,5.25 ± 2.34 / 38.10 ± 0.72,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/vesteinn/XLMR-ENIS'>vesteinn/XLMR-ENIS</a>,🔍,-,N/A,124548012.0,50005.0,514.0,✓,✗,(✓),✗,21.16 ± 5.38 / 40.70 ± 6.16,47.15 ± 1.58 / 46.05 ± 1.74,2.80 ± 2.97 / 37.93 ± 4.44,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,-,N/A,13015866880.0,32000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,46.76 ± 3.02 / 63.58 ± 2.21,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,-,?,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,49.81 ± 1.55 / 59.92 ± 1.79,48.27 ± 1.92 / 27.66 ± 1.60,20.23 ± 2.67 / 52.63 ± 3.29,-,-,22.29 ± 4.33 / 38.66 ± 2.84,26.25 ± 7.69 / 44.30 ± 6.50,1.46 ± 1.41 / 24.82 ± 0.69,15.3.1,15.3.1,15.3.1,-,-,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,-,N/A,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,50.48 ± 2.00 / 65.96 ± 1.57,53.36 ± 2.67 / 42.13 ± 3.22,43.18 ± 4.00 / 65.89 ± 4.30,-,-,59.26 ± 2.26 / 68.25 ± 1.87,78.06 ± 2.34 / 85.01 ± 1.62,36.61 ± 2.89 / 50.77 ± 2.37,15.3.1,15.3.1,15.3.1,-,-,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,-,?,110468824832.0,151552.0,131072.0,✓,✗,✗,✓,55.62 ± 1.72 / 70.00 ± 1.39,63.32 ± 1.88 / 55.77 ± 1.86,43.69 ± 4.50 / 64.33 ± 4.37,34.30 ± 1.32 / 0.00 ± 0.00,-,80.81 ± 1.28 / 85.43 ± 1.02,90.18 ± 1.06 / 93.35 ± 0.70,66.58 ± 0.65 / 74.09 ± 0.55,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.3.0.dev0,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,-,?,6738417664.0,32000.0,4096.0,✓,✗,(✓),✓,39.01 ± 1.60 / 57.44 ± 1.34,37.86 ± 2.50 / 25.63 ± 1.47,12.58 ± 2.34 / 53.44 ± 3.46,-,-,3.13 ± 1.13 / 25.31 ± 1.09,21.06 ± 2.53 / 43.70 ± 2.01,11.32 ± 0.41 / 32.24 ± 0.79,15.6.1,15.6.1,15.6.1,-,-,15.6.1.dev0,15.6.1.dev0,9.3.1
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,📝,-,?,6738417664.0,32000.0,4096.0,✓,✗,(✓),✓,43.91 ± 1.94 / 61.54 ± 2.33,31.77 ± 3.29 / 22.31 ± 2.29,0.31 ± 0.61 / 33.43 ± 0.23,-,-,-,29.93 ± 3.25 / 52.93 ± 2.30,7.93 ± 1.49 / 29.76 ± 0.92,9.2.0,9.2.0,9.2.0,-,-,-,15.2.0.dev0,9.2.0
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,-,?,13015866880.0,32000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,33.62 ± 3.22 / 49.54 ± 3.09,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,-,?,405868625920.0,128256.0,131072.0,✓,✗,(✓),✓,60.84 ± 1.04 / 72.84 ± 0.85,68.29 ± 1.89 / 58.59 ± 1.82,65.16 ± 1.59 / 81.74 ± 1.02,-,-,86.53 ± 0.76 / 89.91 ± 0.57,93.82 ± 0.90 / 95.89 ± 0.60,78.34 ± 0.74 / 83.68 ± 0.57,15.11.0.dev0,15.11.0.dev0,15.11.0.dev0,-,-,15.11.0.dev0,15.11.0.dev0,15.11.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-70B-Instruct'>meta-llama/Llama-3.1-70B-Instruct</a>,📝,-,?,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,93.85 ± 0.77 / 95.89 ± 0.52,-,-,-,-,-,-,-,15.2.0.dev0,-
"<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (zero-shot, val)</a>",📝,-,30.19,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,49.97 ± 2.92 / 60.30 ± 2.05,34.13 ± 0.98 / 25.49 ± 1.37,7.80 ± 3.90 / 40.01 ± 1.18,75.57 ± 1.03 / 60.91 ± 1.43,-,40.53 ± 6.87 / 55.78 ± 5.38,54.57 ± 4.57 / 69.89 ± 2.89,23.26 ± 1.51 / 40.66 ± 1.52,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,-,30.19,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,74.43 ± 1.00 / 53.92 ± 1.17,37.16 ± 0.13 / 39.34 ± 0.23,-,-,-,-,-,-,16.3.0.dev0,16.15.0.dev0,-,-,-
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,-,?,110468824832.0,151552.0,131072.0,✓,✗,✗,✓,56.20 ± 1.22 / 70.00 ± 0.84,65.98 ± 1.91 / 51.52 ± 1.61,59.54 ± 1.11 / 79.60 ± 0.58,31.28 ± 0.76 / 0.00 ± 0.00,-,78.49 ± 1.42 / 83.90 ± 1.06,93.11 ± 0.88 / 95.37 ± 0.60,60.50 ± 0.55 / 70.33 ± 0.40,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.3.0.dev0,-,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-405B'>meta-llama/Llama-3.1-405B</a>,🧠,-,N/A,405853388800.0,128256.0,131072.0,✓,✗,(✓),✓,51.89 ± 1.40 / 64.16 ± 1.52,51.65 ± 4.29 / 45.16 ± 3.58,70.64 ± 1.63 / 85.17 ± 0.92,-,-,88.83 ± 1.12 / 91.62 ± 0.85,95.70 ± 0.83 / 97.12 ± 0.55,73.48 ± 1.93 / 79.62 ± 1.65,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,-,?,2506172416.0,256000.0,8192.0,✗,✗,(✓),✓,22.29 ± 3.13 / 32.35 ± 3.19,19.75 ± 2.44 / 14.35 ± 1.33,-0.28 ± 1.33 / 40.25 ± 3.55,-,-,3.50 ± 2.31 / 25.84 ± 1.44,1.99 ± 2.45 / 35.31 ± 2.04,1.69 ± 1.03 / 25.53 ± 0.70,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,-,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/marksverdhei/modern-norbert3-xs'>marksverdhei/modern-norbert3-xs</a>,🔍,-,N/A,15000272.0,50000.0,512.0,✓,✗,(✓),✗,15.31 ± 2.06 / 41.21 ± 1.24,1.17 ± 0.39 / 1.23 ± 0.44,0.00 ± 2.16 / 49.53 ± 1.27,-,-,-,-,-,15.9.2,15.9.2,15.9.2,-,-,-,-,-
<a href='https://hf.co/marksverdhei/modern-norbert3-large'>marksverdhei/modern-norbert3-large</a>,🔍,-,N/A,354290512.0,50000.0,512.0,✓,✗,(✓),✗,20.70 ± 4.91 / 40.79 ± 6.26,19.49 ± 2.88 / 18.78 ± 3.05,0.85 ± 2.22 / 45.01 ± 2.39,-,-,-,-,-,15.9.2,15.9.2,15.9.2,-,-,-,-,-
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-,N/A,2023868416.0,64000.0,4096.0,✓,✗,(✓),✗,1.77 ± 1.23 / 17.98 ± 0.23,16.87 ± 4.01 / 14.48 ± 2.68,-0.19 ± 0.37 / 33.18 ± 0.27,-,-,9.52 ± 1.33 / 28.79 ± 2.03,37.06 ± 2.46 / 55.70 ± 1.61,6.91 ± 1.26 / 28.93 ± 0.64,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,-,-,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,-,?,?,65024.0,?,✓,✗,(✓),✗,47.10 ± 1.77 / 63.54 ± 1.72,39.80 ± 2.97 / 27.63 ± 3.28,12.08 ± 3.87 / 41.84 ± 5.29,-,-,11.31 ± 2.12 / 33.65 ± 1.42,37.63 ± 1.58 / 58.06 ± 1.04,4.74 ± 1.06 / 27.57 ± 0.76,15.9.1.dev0,15.9.1.dev0,15.9.1.dev0,-,-,15.9.1.dev0,15.9.1.dev0,15.9.1.dev0
