<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-600k'>KBLab/megatron-bert-base-swedish-cased-600k</a>,🔍,3.31,135357824.0,64128.0,512.0,✓,✗,(✓),✗,33.08 ± 1.55 / 52.98 ± 1.97,61.23 ± 1.08 / 63.39 ± 1.32,2.25 ± 2.12 / 45.58 ± 3.62,29.62 ± 1.54 / 5.80 ± 0.82,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/Qwen/Qwen1.5-14B-Chat'>Qwen/Qwen1.5-14B-Chat</a>,📝,3.33,14167290880.0,152064.0,32768.0,✗,✗,(✓),✓,18.83 ± 2.24 / 44.04 ± 1.86,40.24 ± 3.11 / 21.39 ± 2.29,6.12 ± 1.52 / 49.14 ± 2.55,50.62 ± 1.73 / 23.25 ± 1.97,15.3.1,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,3.33,22637328384.0,128000.0,4096.0,✓,✗,(✓),✓,32.78 ± 1.62 / 48.31 ± 2.23,31.62 ± 4.49 / 18.49 ± 1.75,0.88 ± 1.25 / 35.24 ± 1.20,50.72 ± 1.98 / 26.03 ± 1.13,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/NbAiLab/notram-bert-norwegian-cased-080321'>NbAiLab/notram-bert-norwegian-cased-080321</a>,🔍,3.33,178567165.0,119547.0,512.0,✓,✗,(✓),✗,32.53 ± 1.56 / 52.30 ± 1.28,60.31 ± 1.12 / 60.45 ± 1.11,1.36 ± 1.73 / 47.39 ± 3.14,28.65 ± 1.35 / 4.94 ± 0.48,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/NbAiLab/nb-bert-ncc-male2female'>NbAiLab/nb-bert-ncc-male2female</a>,🔍,3.33,177975035.0,119547.0,512.0,✓,✗,(✓),✗,33.98 ± 1.30 / 51.31 ± 1.54,61.51 ± 1.14 / 63.64 ± 1.19,1.70 ± 2.17 / 46.58 ± 3.71,28.04 ± 0.57 / 6.31 ± 0.89,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/KBLab/megatron-bert-large-swedish-cased-165k'>KBLab/megatron-bert-large-swedish-cased-165k</a>,🔍,3.34,369621120.0,64128.0,512.0,✓,✗,(✓),✗,29.06 ± 2.59 / 50.44 ± 2.59,61.04 ± 1.22 / 63.72 ± 1.03,2.73 ± 2.58 / 44.52 ± 3.82,30.90 ± 0.84 / 6.08 ± 0.74,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,3.35,20066993152.0,49152.0,8192.0,✓,✗,(✓),✗,16.16 ± 2.66 / 30.51 ± 2.90,55.19 ± 2.04 / 45.55 ± 6.56,1.00 ± 1.06 / 33.58 ± 0.43,46.39 ± 1.73 / 19.31 ± 2.91,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0
<a href='https://hf.co/AI-Sweden-Models/bert-large-nordic-pile-1M-steps'>AI-Sweden-Models/bert-large-nordic-pile-1M-steps</a>,🔍,3.35,369425410.0,64000.0,512.0,✓,✗,(✓),✗,32.62 ± 1.96 / 52.63 ± 2.11,64.07 ± 1.32 / 66.55 ± 1.52,0.06 ± 1.59 / 46.14 ± 2.99,26.40 ± 1.59 / 4.78 ± 0.46,15.9.2,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/google/gemma-4-26B-A4B'>google/gemma-4-26B-A4B (val)</a>,🧠,3.35,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,15.41 ± 1.74 / 32.72 ± 0.87,43.15 ± 3.36 / 36.03 ± 2.77,0.66 ± 2.06 / 33.42 ± 0.38,57.20 ± 1.51 / 27.20 ± 1.70,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,3.36,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,25.55 ± 4.13 / 46.45 ± 2.91,45.91 ± 1.73 / 29.47 ± 1.36,7.78 ± 2.65 / 53.55 ± 1.35,34.17 ± 1.27 / 19.41 ± 0.99,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/NbAiLab/nb-bert-base'>NbAiLab/nb-bert-base</a>,🔍,3.36,178567165.0,119547.0,512.0,✓,✗,(✓),✗,31.16 ± 1.70 / 48.95 ± 2.18,61.49 ± 1.42 / 63.32 ± 1.56,1.70 ± 1.33 / 48.53 ± 2.28,28.69 ± 1.01 / 5.75 ± 0.57,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,3.37,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,43.44 ± 1.81 / 60.97 ± 1.42,47.77 ± 1.64 / 29.68 ± 2.17,0.22 ± 0.43 / 33.37 ± 0.27,27.48 ± 2.72 / 2.30 ± 1.13,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,3.37,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,24.09 ± 2.12 / 46.08 ± 2.93,39.11 ± 2.26 / 33.32 ± 2.41,3.48 ± 1.61 / 45.89 ± 4.01,47.35 ± 1.48 / 21.54 ± 1.77,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,3.38,31577937344.0,131072.0,262144.0,✓,✗,✗,✓,5.70 ± 2.90 / 26.22 ± 3.95,46.73 ± 4.57 / 27.44 ± 2.67,8.66 ± 0.93 / 41.74 ± 1.43,50.91 ± 2.06 / 24.93 ± 1.71,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,3.39,13716198400.0,100352.0,4096.0,✓,✗,(✓),✓,27.96 ± 4.85 / 43.47 ± 4.86,28.91 ± 6.97 / 24.32 ± 5.35,0.38 ± 1.03 / 33.59 ± 0.40,52.82 ± 1.73 / 27.98 ± 2.41,15.13.0,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,3.39,33715603456.0,49152.0,8192.0,✓,✗,(✓),✗,9.87 ± 3.33 / 25.91 ± 3.25,56.20 ± 2.87 / 52.33 ± 4.97,0.00 ± 0.00 / 33.50 ± 0.37,48.43 ± 1.21 / 21.98 ± 1.86,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-base'>CohereLabs/tiny-aya-base (val)</a>,🧠,3.41,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,27.17 ± 6.84 / 36.79 ± 6.14,28.91 ± 9.00 / 26.17 ± 7.68,0.00 ± 0.00 / 32.87 ± 0.96,52.31 ± 2.22 / 25.92 ± 3.11,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,3.42,?,128000.0,4096.0,✓,✗,(✓),✓,28.78 ± 3.75 / 45.50 ± 3.92,19.19 ± 6.34 / 19.33 ± 4.20,5.21 ± 2.49 / 45.76 ± 5.13,54.42 ± 2.46 / 27.17 ± 3.14,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/ltg/norbert3-small'>ltg/norbert3-small</a>,🔍,3.43,40634882.0,50000.0,512.0,✓,✗,(✓),✗,31.69 ± 1.82 / 50.53 ± 3.17,53.71 ± 1.14 / 56.59 ± 1.52,1.05 ± 1.62 / 44.50 ± 3.86,27.99 ± 1.28 / 10.39 ± 0.69,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/NbAiLab/borealis-4b-instruct-preview'>NbAiLab/borealis-4b-instruct-preview</a>,📝,3.44,4300079472.0,262144.0,8192.0,✓,✗,(✓),✗,34.19 ± 5.11 / 48.13 ± 6.26,51.24 ± 2.77 / 30.55 ± 2.67,0.00 ± 0.00 / 33.36 ± 0.27,27.46 ± 3.19 / 0.71 ± 0.51,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,3.45,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,20.01 ± 5.28 / 45.77 ± 3.72,40.26 ± 1.26 / 23.44 ± 0.93,7.70 ± 1.86 / 52.80 ± 1.02,40.52 ± 1.37 / 20.66 ± 1.11,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,3.45,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,25.20 ± 5.60 / 42.43 ± 4.53,52.75 ± 3.42 / 46.18 ± 4.73,7.50 ± 1.38 / 48.64 ± 1.85,28.51 ± 2.21 / 0.29 ± 0.09,16.10.0,16.10.0,16.10.0,16.10.0
<a href='https://hf.co/ltg/norbert3-base'>ltg/norbert3-base</a>,🔍,3.46,124032002.0,50000.0,512.0,✓,✗,(✓),✗,32.39 ± 2.40 / 51.39 ± 1.75,56.10 ± 1.92 / 58.96 ± 1.46,0.40 ± 1.56 / 42.86 ± 4.19,24.60 ± 1.89 / 9.71 ± 1.28,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-125k'>KBLab/megatron-bert-base-swedish-cased-125k</a>,🔍,3.46,135357824.0,64128.0,512.0,✓,✗,(✓),✗,29.35 ± 1.65 / 49.39 ± 2.80,59.15 ± 1.56 / 61.68 ± 1.48,0.35 ± 1.99 / 46.98 ± 3.39,26.33 ± 1.05 / 5.06 ± 0.66,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/KBLab/bert-base-swedish-cased-new'>KBLab/bert-base-swedish-cased-new</a>,🔍,3.46,135259392.0,64000.0,512.0,✓,✗,(✓),✗,29.67 ± 2.87 / 49.40 ± 2.22,61.35 ± 2.10 / 64.03 ± 1.98,0.44 ± 1.24 / 45.89 ± 2.84,23.81 ± 2.42 / 4.32 ± 0.51,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,3.46,33715603456.0,49152.0,8192.0,✓,✗,(✓),✗,12.89 ± 2.13 / 33.55 ± 2.08,43.01 ± 4.38 / 38.67 ± 5.57,7.58 ± 2.28 / 53.17 ± 0.82,45.67 ± 1.36 / 17.75 ± 1.55,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/MaLA-LM/emma-500-llama2-7b'>MaLA-LM/emma-500-llama2-7b</a>,🧠,3.47,6738415616.0,32000.0,4096.0,✓,✗,(✓),✗,18.83 ± 5.09 / 30.49 ± 5.78,31.54 ± 2.72 / 28.94 ± 2.84,5.45 ± 1.85 / 49.00 ± 3.05,47.07 ± 5.06 / 15.76 ± 7.66,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,3.47,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,22.86 ± 3.68 / 43.85 ± 4.37,43.28 ± 4.24 / 35.68 ± 3.77,0.16 ± 1.75 / 34.84 ± 0.65,41.72 ± 2.79 / 17.54 ± 1.70,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/THUDM/GLM-4.1V-9B-Thinking'>THUDM/GLM-4.1V-9B-Thinking</a>,🤔,3.49,10292777472.0,151552.0,65536.0,✓,✗,(✓),✗,39.11 ± 3.32 / 57.16 ± 3.19,35.27 ± 2.07 / 18.66 ± 1.47,17.39 ± 1.27 / 50.83 ± 1.31,14.48 ± 0.75 / 0.00 ± 0.00,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0,15.13.0.dev0
<a href='https://hf.co/NbAiLab/nb-bert-large'>NbAiLab/nb-bert-large</a>,🔍,3.49,356191570.0,50000.0,512.0,✓,✗,(✓),✗,27.42 ± 4.80 / 47.03 ± 4.52,44.04 ± 2.13 / 41.87 ± 2.18,2.29 ± 3.01 / 49.76 ± 1.76,33.20 ± 1.85 / 6.09 ± 1.28,15.8.2,15.8.2,15.8.2,15.8.2
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,3.50,?,100256.0,272000.0,✓,✗,✗,✓,39.06 ± 3.33 / 54.67 ± 2.52,16.17 ± 1.17 / 11.64 ± 0.74,10.20 ± 2.04 / 52.98 ± 1.38,35.05 ± 0.91 / 16.88 ± 0.96,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,3.51,40433885184.0,256000.0,32768.0,✓,✗,(✓),✓,12.23 ± 5.45 / 23.74 ± 3.53,39.81 ± 6.44 / 38.10 ± 4.36,0.00 ± 0.00 / 33.36 ± 0.27,52.89 ± 3.58 / 25.29 ± 4.69,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (val)</a>,📝,3.52,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,13.98 ± 2.49 / 31.34 ± 2.11,38.81 ± 4.06 / 21.27 ± 2.44,0.00 ± 0.00 / 32.87 ± 0.96,49.72 ± 1.84 / 24.00 ± 2.30,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,3.53,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,16.18 ± 2.08 / 29.86 ± 1.64,52.98 ± 1.07 / 36.14 ± 4.72,6.45 ± 1.33 / 49.96 ± 1.61,31.00 ± 3.62 / 2.82 ± 2.08,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,3.54,7298617344.0,100352.0,4096.0,✓,✗,(✓),✓,17.82 ± 1.59 / 40.47 ± 3.12,28.56 ± 1.49 / 18.56 ± 0.96,3.41 ± 1.53 / 50.22 ± 1.49,47.63 ± 1.08 / 24.51 ± 0.59,15.13.0,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,3.54,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,13.89 ± 4.08 / 32.24 ± 3.83,36.67 ± 2.32 / 21.95 ± 1.96,2.23 ± 1.03 / 46.83 ± 1.98,46.62 ± 1.42 / 19.02 ± 1.53,15.3.1,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think (val)</a>,🤔,3.55,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,18.04 ± 2.62 / 43.35 ± 1.74,42.94 ± 3.04 / 35.01 ± 2.10,2.94 ± 2.88 / 49.03 ± 1.32,37.00 ± 0.98 / 13.49 ± 1.19,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/KBLab/roberta-base-swedish-cased'>KBLab/roberta-base-swedish-cased</a>,🔍,3.55,125979650.0,52000.0,514.0,✓,✗,(✓),✗,31.06 ± 2.75 / 50.21 ± 2.28,54.71 ± 2.30 / 57.28 ± 1.71,-0.67 ± 1.40 / 41.27 ± 3.92,23.50 ± 0.97 / 4.34 ± 0.73,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/vesteinn/DanskBERT'>vesteinn/DanskBERT</a>,🔍,3.55,124548012.0,50005.0,514.0,✓,✗,(✓),✓,25.98 ± 3.91 / 44.84 ± 4.21,59.19 ± 1.58 / 61.81 ± 1.40,-0.08 ± 1.33 / 42.62 ± 4.83,24.72 ± 1.66 / 8.64 ± 0.85,15.9.2,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,3.56,20066993152.0,49152.0,8192.0,✓,✗,(✓),✗,10.51 ± 2.23 / 29.18 ± 1.86,48.91 ± 1.56 / 39.68 ± 5.00,0.92 ± 1.05 / 36.68 ± 1.62,39.98 ± 1.36 / 13.74 ± 1.35,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B-Base'>Qwen/Qwen3.5-2B-Base (val)</a>,🧠,3.58,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,0.00 ± 0.00 / 14.13 ± 0.34,41.66 ± 3.24 / 25.31 ± 1.38,0.00 ± 0.00 / 32.87 ± 0.49,56.65 ± 1.07 / 29.08 ± 0.79,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/KBLab/sentence-bert-swedish-cased'>KBLab/sentence-bert-swedish-cased</a>,🔍,3.59,124691456.0,50325.0,512.0,✓,✗,(✓),✗,33.16 ± 1.43 / 51.29 ± 2.26,43.99 ± 3.33 / 45.04 ± 3.53,0.71 ± 1.36 / 41.64 ± 4.73,24.98 ± 0.76 / 3.46 ± 0.56,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think</a>,🤔,3.60,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,13.96 ± 2.21 / 41.50 ± 1.66,43.45 ± 4.51 / 32.37 ± 3.18,3.72 ± 1.57 / 46.69 ± 1.32,34.33 ± 1.24 / 11.06 ± 0.66,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/KBLab/bert-base-swedish-cased'>KBLab/bert-base-swedish-cased</a>,🔍,3.60,125333397.0,50325.0,512.0,✓,✗,(✓),✗,29.25 ± 1.60 / 49.88 ± 1.91,50.34 ± 1.30 / 51.54 ± 1.34,0.83 ± 1.79 / 46.68 ± 3.25,24.52 ± 1.13 / 4.63 ± 0.64,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B#no-thinking</a>,📝,3.61,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,25.32 ± 1.23 / 38.47 ± 0.51,35.54 ± 1.82 / 30.94 ± 1.93,3.54 ± 2.06 / 49.91 ± 1.04,31.77 ± 1.95 / 0.65 ± 0.20,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/ltg/norbert3-xs'>ltg/norbert3-xs</a>,🔍,3.62,14972162.0,50000.0,512.0,✓,✗,(✓),✗,30.65 ± 2.20 / 51.35 ± 2.28,48.88 ± 1.33 / 51.73 ± 1.46,-0.12 ± 1.60 / 45.31 ± 3.41,22.19 ± 2.95 / 7.86 ± 1.10,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.63,7298617344.0,100352.0,4096.0,✓,✗,(✓),✓,12.94 ± 5.08 / 32.73 ± 7.01,24.18 ± 1.46 / 22.07 ± 1.90,1.23 ± 1.06 / 36.51 ± 2.86,50.99 ± 1.36 / 24.34 ± 1.39,15.13.0,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/DDSC/roberta-base-danish'>DDSC/roberta-base-danish</a>,🔍,3.63,124697947.0,50265.0,514.0,✓,✗,(✓),✗,17.48 ± 4.62 / 39.47 ± 3.66,55.19 ± 2.06 / 57.49 ± 1.70,0.43 ± 1.84 / 45.08 ± 2.84,25.20 ± 0.96 / 4.95 ± 0.40,15.9.2,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/TurkuNLP/finnish-modernbert-large'>TurkuNLP/finnish-modernbert-large</a>,🔍,3.64,401260864.0,55616.0,16000.0,✓,✗,(✓),✗,27.87 ± 3.04 / 49.41 ± 3.61,45.49 ± 2.59 / 48.81 ± 2.20,2.46 ± 1.77 / 44.90 ± 3.55,23.63 ± 1.40 / 6.91 ± 0.93,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.64,755625600.0,128256.0,8192.0,✓,✗,(✓),✓,27.44 ± 4.27 / 47.87 ± 2.87,41.51 ± 3.94 / 44.53 ± 3.61,-0.10 ± 1.52 / 44.77 ± 3.59,27.41 ± 2.21 / 8.98 ± 1.28,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini-Base'>arcee-ai/Trinity-Mini-Base</a>,📝,3.64,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,18.95 ± 4.57 / 31.86 ± 4.75,47.88 ± 2.04 / 24.66 ± 2.08,0.00 ± 0.00 / 33.30 ± 0.27,32.26 ± 2.34 / 5.21 ± 2.04,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (val)</a>,📝,3.65,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,0.00 ± 0.00 / 18.73 ± 0.61,37.64 ± 2.64 / 31.51 ± 2.64,0.00 ± 0.00 / 32.87 ± 0.96,53.91 ± 2.20 / 26.38 ± 1.66,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.65,149655232.0,50368.0,8192.0,✓,✗,(✓),✓,26.72 ± 2.77 / 46.15 ± 3.68,40.81 ± 2.71 / 45.33 ± 1.49,1.30 ± 1.77 / 45.38 ± 3.46,23.86 ± 1.38 / 6.47 ± 1.20,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-global'>CohereLabs/tiny-aya-global (val)</a>,📝,3.65,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,0.00 ± 0.00 / 18.73 ± 0.61,38.71 ± 2.99 / 31.47 ± 2.89,0.00 ± 0.00 / 32.87 ± 0.96,53.09 ± 2.35 / 26.37 ± 1.56,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,3.65,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,21.22 ± 2.29 / 42.10 ± 2.76,18.53 ± 2.26 / 17.02 ± 1.36,7.02 ± 1.48 / 48.93 ± 3.70,42.81 ± 1.15 / 18.92 ± 0.91,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0,16.1.1.dev0
<a href='https://hf.co/TurkuNLP/finnish-modernbert-large-seq-len-1024-117300-annealed'>TurkuNLP/finnish-modernbert-large-seq-len-1024-117300-annealed</a>,🔍,3.67,401260864.0,55616.0,1024.0,✓,✗,(✓),✗,27.15 ± 3.42 / 47.51 ± 3.66,45.50 ± 1.39 / 49.20 ± 1.44,0.55 ± 1.40 / 44.68 ± 2.35,23.20 ± 1.02 / 6.69 ± 0.67,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,3.69,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,7.47 ± 2.18 / 23.00 ± 3.72,37.98 ± 2.86 / 26.22 ± 2.85,0.00 ± 0.00 / 33.36 ± 0.27,44.28 ± 1.94 / 19.53 ± 2.94,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,3.69,2614341888.0,256000.0,8192.0,✓,✗,(✓),✓,7.01 ± 5.92 / 23.65 ± 4.23,21.73 ± 1.03 / 16.56 ± 1.17,4.53 ± 1.38 / 42.99 ± 2.54,51.87 ± 2.09 / 25.32 ± 1.11,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0,15.4.1.dev0
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,3.70,7298011136.0,100278.0,65536.0,✓,✗,(✓),✓,1.51 ± 1.43 / 16.10 ± 0.26,40.97 ± 5.40 / 26.85 ± 5.39,-0.23 ± 0.46 / 33.40 ± 0.26,44.83 ± 2.29 / 18.43 ± 2.07,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,3.71,8170835968.0,49152.0,4096.0,✓,✗,(✓),✗,2.15 ± 1.62 / 16.56 ± 0.67,37.26 ± 2.45 / 32.67 ± 3.13,0.45 ± 1.14 / 33.69 ± 0.56,47.95 ± 1.87 / 21.59 ± 1.72,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.71,310266624.0,128256.0,8192.0,✓,✗,(✓),✓,31.15 ± 3.35 / 50.21 ± 4.07,36.12 ± 6.63 / 38.92 ± 6.77,1.00 ± 1.61 / 44.89 ± 3.27,24.74 ± 0.89 / 6.71 ± 0.68,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
